fund_id,fund_name,asset_family,method,method_label,rebalance_date,holding_rank,ticker,asset_class,sector,target_weight,target_weight_pct,is_active_holding
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,21,DOW,Equity,Materials,0.0067789229815495,0.67789229815495,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,22,DD,Equity,Materials,0.0046823222505608,0.46823222505608,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,23,XOM,Equity,Energy,0.004539138642428,0.45391386424280006,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,24,ADA-USD,Crypto,Crypto,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,25,ADBE,Equity,Tech,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,26,AEP,Equity,Utilities,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,27,AMT,Equity,RealEstate,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,28,BA,Equity,Industrials,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,29,BCH-USD,Crypto,Crypto,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,30,CAT,Equity,Industrials,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,31,CCI,Equity,RealEstate,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,32,CMCSA,Equity,Comm,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,33,COP,Equity,Energy,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,34,D,Equity,Utilities,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,35,DIS,Equity,Consumer,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,36,EOS-USD,Crypto,Crypto,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,37,ETC-USD,Crypto,Crypto,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,38,ETH-USD,Crypto,Crypto,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,39,GILD,Equity,Healthcare,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,40,GS,Equity,Financials,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,41,INTC,Equity,Tech,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,42,LTC-USD,Crypto,Crypto,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,43,MMM,Equity,Industrials,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,44,MS,Equity,Financials,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,45,NEE,Equity,Utilities,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,46,NKE,Equity,Consumer,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,47,NUE,Equity,Materials,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,48,PLD,Equity,RealEstate,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,49,PSA,Equity,RealEstate,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,50,QCOM,Equity,Tech,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,51,SBUX,Equity,Consumer,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,52,SHW,Equity,Materials,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,53,SLB,Equity,Energy,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,54,SO,Equity,Utilities,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,55,TTWO,Equity,Comm,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,56,UPS,Equity,Industrials,0.0,0.0,False
