trading_date,ticker,sector,ticker_sentiment,ticker_positive,ticker_neutral,ticker_negative,headline_count,positive_headlines,neutral_headlines,negative_headlines,sentiment_dispersion,ticker_sentiment_label
2022-02-25,NUE,Materials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-02-25,SHW,Materials,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2022-02-25,AMT,RealEstate,0.10115,0.092,0.9079999999999999,0.0,2,1,1,0,0.10115,positive
2022-02-25,CCI,RealEstate,0.06743333333333333,0.06133333333333333,0.9386666666666666,0.0,3,1,2,0,0.09536513455602572,positive
2022-02-25,O,RealEstate,0.2023,0.184,0.816,0.0,1,1,0,0,0.0,positive
2022-02-25,PLD,RealEstate,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-02-25,ADBE,Tech,-0.3716,0.122,0.645,0.233,1,0,0,1,0.0,negative
2022-02-25,AMD,Tech,0.22415714285714286,0.17514285714285713,0.8248571428571428,0.0,7,4,3,0,0.22577610184265587,positive
2022-02-25,NVDA,Tech,0.0,0.0,1.0,0.0,6,0,6,0,0.0,neutral
2022-02-25,QCOM,Tech,-0.064,0.0,0.921,0.079,2,0,1,1,0.064,negative
2022-02-25,AEP,Utilities,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-02-25,NEE,Utilities,0.3182,0.247,0.753,0.0,1,1,0,0,0.0,positive
2022-02-28,CMCSA,Comm,-0.00645,0.118,0.78,0.10200000000000001,4,1,2,1,0.20960154460308728,neutral
2022-02-28,EA,Comm,0.7717,0.427,0.573,0.0,1,1,0,0,0.0,positive
2022-02-28,T,Comm,0.20334444444444444,0.1308888888888889,0.819,0.050111111111111106,9,5,3,1,0.3087366951199359,positive
2022-02-28,TMUS,Comm,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2022-02-28,DIS,Consumer,0.11745384615384616,0.10592307692307693,0.8388461538461538,0.05523076923076923,13,4,7,2,0.3231427777204674,positive
2022-02-28,KO,Consumer,0.39819999999999994,0.3086666666666667,0.6356666666666667,0.05566666666666667,3,3,0,0,0.17805265138903903,positive
2022-02-28,NKE,Consumer,0.11988571428571429,0.06128571428571429,0.9387142857142857,0.0,7,2,5,0,0.22231213853223475,positive
2022-02-28,SBUX,Consumer,0.10533999999999999,0.1062,0.8937999999999999,0.0,5,1,4,0,0.21067999999999998,positive
2022-02-28,WMT,Consumer,0.18334999999999999,0.11683333333333334,0.8831666666666665,0.0,6,2,4,0,0.2669122561816898,positive
2022-02-28,COP,Energy,0.08895,0.126,0.7755000000000001,0.0985,2,1,1,0,0.08895,positive
2022-02-28,CVX,Energy,0.11806666666666667,0.16293333333333332,0.7770666666666667,0.05999999999999999,15,10,1,4,0.2832923076180424,positive
2022-02-28,OXY,Energy,0.21855,0.20333333333333334,0.7966666666666667,0.0,6,4,2,0,0.18112794511063166,positive
2022-02-28,SLB,Energy,-0.09106666666666667,0.056,0.8536666666666667,0.09033333333333333,3,0,2,1,0.12878771508010986,negative
2022-02-28,XOM,Energy,0.016675000000000006,0.1805,0.6321666666666667,0.18725,12,6,1,5,0.5121716917938749,neutral
2022-02-28,GS,Financials,-0.17273125,0.026125000000000002,0.8330625,0.1408125,16,1,7,8,0.2634463885659424,negative
2022-02-28,MS,Financials,-0.0734,0.07516666666666667,0.8045,0.12033333333333333,6,2,1,3,0.3675282302082386,negative
2022-02-28,V,Financials,0.017349999999999994,0.048666666666666664,0.9025,0.04883333333333333,6,2,3,1,0.23965564010332271,neutral
2022-02-28,WFC,Financials,0.03308571428571429,0.09971428571428571,0.8235714285714285,0.07671428571428571,7,3,2,2,0.35461758649714653,neutral
2022-02-28,ABBV,Healthcare,0.1711666666666667,0.17566666666666667,0.7566666666666667,0.06766666666666667,6,3,1,2,0.3622788873536826,positive
2022-02-28,ABT,Healthcare,0.159225,0.103,0.897,0.0,4,1,3,0,0.2757857898351545,positive
2022-02-28,MRK,Healthcare,0.1726,0.132,0.82625,0.04175,4,2,2,0,0.18526273235597063,positive
2022-02-28,BA,Industrials,0.05135,0.0675,0.9325,0.0,2,1,1,0,0.05135,positive
2022-02-28,GE,Industrials,0.07655,0.141,0.7565,0.1025,2,1,1,0,0.07655,positive
2022-02-28,MMM,Industrials,0.6486,0.325,0.675,0.0,1,1,0,0,0.0,positive
2022-02-28,UPS,Industrials,-0.04762,0.0214,0.9298,0.048799999999999996,5,1,3,1,0.21144225121767882,neutral
2022-02-28,DOW,Materials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-02-28,NUE,Materials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-02-28,SHW,Materials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-02-28,O,RealEstate,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2022-02-28,PLD,RealEstate,0.07565,0.0925,0.9075,0.0,2,1,1,0,0.07565,positive
2022-02-28,PSA,RealEstate,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-02-28,ADBE,Tech,0.29295,0.1205,0.8795,0.0,2,1,1,0,0.29295,positive
2022-02-28,AMD,Tech,0.10910000000000002,0.08716666666666667,0.9128333333333334,0.0,6,3,3,0,0.11025252831568082,positive
2022-02-28,INTC,Tech,0.20980000000000001,0.11075000000000002,0.88925,0.0,4,2,2,0,0.2600493895397565,positive
2022-02-28,NVDA,Tech,0.11746363636363637,0.10227272727272728,0.8603636363636364,0.03736363636363636,11,4,6,1,0.2868607051030716,positive
2022-02-28,QCOM,Tech,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-02-28,D,Utilities,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-02-28,NEE,Utilities,0.17031666666666667,0.17016666666666666,0.7873333333333333,0.0425,6,4,1,1,0.27675422560258933,positive
2022-02-28,SO,Utilities,0.6369,0.512,0.488,0.0,1,1,0,0,0.0,positive
2022-03-01,CMCSA,Comm,0.296,0.216,0.784,0.0,1,1,0,0,0.0,positive
2022-03-01,T,Comm,0.4971,0.28900000000000003,0.7110000000000001,0.0,2,2,0,0,0.11530000000000004,positive
2022-03-01,TMUS,Comm,-0.4215,0.0,0.741,0.259,1,0,0,1,0.0,negative
2022-03-01,TTWO,Comm,-0.1531,0.0,0.833,0.167,1,0,0,1,0.0,negative
2022-03-01,DIS,Consumer,0.119175,0.06975,0.93025,0.0,4,1,3,0,0.20641715499202093,positive
2022-03-01,KO,Consumer,0.0775,0.077,0.859,0.064,3,1,1,1,0.28500899401013063,positive
2022-03-01,NKE,Consumer,0.04104999999999999,0.09,0.8445,0.0655,4,2,1,1,0.2964390451678051,neutral
2022-03-01,SBUX,Consumer,-0.0812,0.049,0.857,0.094,4,0,2,2,0.11283510092165469,negative
2022-03-01,WMT,Consumer,-0.10002857142857143,0.028,0.8671428571428572,0.10485714285714286,7,0,5,2,0.22465990623470788,negative
2022-03-01,COP,Energy,0.21961666666666668,0.1635,0.8086666666666668,0.027833333333333335,6,3,2,1,0.28845263861199505,positive
2022-03-01,CVX,Energy,-0.23001249999999998,0.046625,0.7601875,0.1931875,16,4,4,8,0.4540361575290563,negative
2022-03-01,OXY,Energy,0.07938571428571428,0.11928571428571429,0.8148571428571428,0.06585714285714285,7,2,4,1,0.2580861231038498,positive
2022-03-01,SLB,Energy,0.2263,0.271,0.581,0.148,1,1,0,0,0.0,positive
2022-03-01,XOM,Energy,-0.015510526315789478,0.09142105263157894,0.8157894736842105,0.09278947368421053,19,8,5,6,0.3802552645329005,neutral
2022-03-01,GS,Financials,-0.09196,0.0806,0.8134,0.10600000000000001,5,2,1,2,0.2928802526630978,negative
2022-03-01,MS,Financials,0.009119999999999994,0.08560000000000001,0.8465999999999999,0.0678,5,2,2,1,0.2704273314589337,neutral
2022-03-01,V,Financials,0.06809166666666666,0.132,0.7781666666666666,0.08983333333333333,12,5,3,4,0.43248740147032666,positive
2022-03-01,WFC,Financials,-0.47004285714285715,0.03328571428571429,0.6561428571428571,0.31057142857142855,7,1,1,5,0.35094886830315514,negative
2022-03-01,ABBV,Healthcare,0.0129,0.0455,0.9545,0.0,2,0,2,0,0.0129,neutral
2022-03-01,ABT,Healthcare,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2022-03-01,AMGN,Healthcare,0.4576,0.136,0.864,0.0,1,1,0,0,0.0,positive
2022-03-01,GILD,Healthcare,0.0,0.0,1.0,0.0,3,0,3,0,0.0,neutral
2022-03-01,MRK,Healthcare,0.06743333333333333,0.051,0.949,0.0,3,1,2,0,0.09536513455602572,positive
2022-03-01,BA,Industrials,0.09257,0.0862,0.8965,0.0173,10,4,5,1,0.20367002749545648,positive
2022-03-01,CAT,Industrials,0.042899999999999994,0.1225,0.794,0.0835,2,1,0,1,0.3389,neutral
2022-03-01,MMM,Industrials,0.5106,0.355,0.645,0.0,1,1,0,0,0.0,positive
2022-03-01,UPS,Industrials,-0.05183333333333334,0.084,0.8206666666666665,0.09533333333333333,3,1,1,1,0.39334390663754903,negative
2022-03-01,NEM,Materials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-01,NUE,Materials,0.5106,0.355,0.645,0.0,1,1,0,0,0.0,positive
2022-03-01,SHW,Materials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-01,AMT,RealEstate,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-01,O,RealEstate,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-01,PLD,RealEstate,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2022-03-01,PSA,RealEstate,0.2023,0.167,0.833,0.0,1,1,0,0,0.0,positive
2022-03-01,ADBE,Tech,0.6486,0.677,0.323,0.0,1,1,0,0,0.0,positive
2022-03-01,AMD,Tech,-0.08853333333333331,0.146,0.6233333333333334,0.2306666666666667,3,2,0,1,0.5573539051227286,negative
2022-03-01,INTC,Tech,0.2473,0.154,0.8460000000000001,0.0,3,2,1,0,0.17668403059322216,positive
2022-03-01,NVDA,Tech,0.10440000000000002,0.14600000000000002,0.75325,0.10075,4,2,1,1,0.49779524405120623,positive
2022-03-01,QCOM,Tech,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2022-03-01,D,Utilities,0.1366,0.1295,0.8705,0.0,2,1,1,0,0.1366,positive
2022-03-01,DUK,Utilities,0.31096666666666667,0.20666666666666667,0.7626666666666667,0.031,3,2,1,0,0.2602286217070589,positive
2022-03-01,NEE,Utilities,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-01,SO,Utilities,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-02,EA,Comm,0.2057,0.206,0.794,0.0,1,1,0,0,0.0,positive
2022-03-02,T,Comm,0.23071999999999998,0.14340000000000003,0.8566,0.0,5,2,3,0,0.2873961405447192,positive
2022-03-02,DIS,Consumer,0.09095555555555555,0.09377777777777778,0.854,0.05222222222222222,9,3,5,1,0.23949815174935699,positive
2022-03-02,KO,Consumer,0.15253333333333333,0.04533333333333334,0.9546666666666667,0.0,3,1,2,0,0.2157147087139761,positive
2022-03-02,NKE,Consumer,0.3243,0.1855,0.8145,0.0,2,1,1,0,0.3243,positive
2022-03-02,SBUX,Consumer,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-02,WMT,Consumer,0.14247142857142858,0.07728571428571429,0.9227142857142857,0.0,7,2,5,0,0.2351580059345249,positive
2022-03-02,COP,Energy,0.29683333333333334,0.21966666666666668,0.7391666666666667,0.041166666666666664,6,4,1,1,0.3572810969282061,positive
2022-03-02,CVX,Energy,0.31727142857142854,0.20585714285714288,0.7941428571428572,0.0,7,5,2,0,0.24384712256590904,positive
2022-03-02,OXY,Energy,0.209,0.13825,0.86175,0.0,4,1,3,0,0.3619986187818953,positive
2022-03-02,SLB,Energy,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-02,XOM,Energy,0.00490416666666667,0.059875000000000005,0.8798750000000001,0.060208333333333336,24,5,13,6,0.21793230691961565,neutral
2022-03-02,GS,Financials,0.20176666666666665,0.148,0.852,0.0,3,2,1,0,0.15662495189322662,positive
2022-03-02,MS,Financials,-0.3716,0.122,0.645,0.233,1,0,0,1,0.0,negative
2022-03-02,V,Financials,0.1460857142857143,0.153,0.7945714285714286,0.05242857142857143,7,4,2,1,0.16768500596204122,positive
2022-03-02,WFC,Financials,0.4654,0.3535,0.6465000000000001,0.0,2,2,0,0,0.21539999999999998,positive
2022-03-02,ABBV,Healthcare,0.13935,0.1185,0.8815,0.0,4,1,3,0,0.24136128003472307,positive
2022-03-02,ABT,Healthcare,0.2787,0.237,0.763,0.0,2,1,1,0,0.2787,positive
2022-03-02,AMGN,Healthcare,-0.1858,0.0655,0.8089999999999999,0.1255,2,0,1,1,0.1858,negative
2022-03-02,MRK,Healthcare,0.11315,0.1065,0.8935,0.0,2,1,1,0,0.11315,positive
2022-03-02,BA,Industrials,-0.00627333333333333,0.0678,0.8576666666666667,0.07453333333333333,15,4,6,5,0.25645718152462715,neutral
2022-03-02,GE,Industrials,0.37095,0.21250000000000002,0.7875000000000001,0.0,2,2,0,0,0.030949999999999978,positive
2022-03-02,MMM,Industrials,-0.1858,0.0655,0.8089999999999999,0.1255,2,0,1,1,0.1858,negative
2022-03-02,UPS,Industrials,0.3404,0.2425,0.7575000000000001,0.0,2,1,1,0,0.3404,positive
2022-03-02,NUE,Materials,0.39994999999999997,0.2985,0.7015,0.0,2,2,0,0,0.12674999999999997,positive
2022-03-02,AMT,RealEstate,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2022-03-02,CCI,RealEstate,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-02,O,RealEstate,0.32985,0.2015,0.7985,0.0,2,1,1,0,0.32985,positive
2022-03-02,PLD,RealEstate,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-02,PSA,RealEstate,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-02,AMD,Tech,0.24958,0.1328,0.8672000000000001,0.0,5,3,2,0,0.24683154093429796,positive
2022-03-02,INTC,Tech,0.3062,0.1665,0.8335,0.0,2,1,1,0,0.3062,positive
2022-03-02,NVDA,Tech,-0.060309999999999996,0.07039999999999999,0.8183999999999999,0.1112,10,2,4,4,0.32882032616612983,negative
2022-03-02,QCOM,Tech,0.23265000000000002,0.15250000000000002,0.8474999999999999,0.0,4,2,2,0,0.25484353533099485,positive
2022-03-02,AEP,Utilities,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-02,NEE,Utilities,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-03,CMCSA,Comm,0.2023,0.231,0.769,0.0,1,1,0,0,0.0,positive
2022-03-03,EA,Comm,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2022-03-03,T,Comm,0.15226,0.1538,0.8096,0.0366,5,3,1,1,0.23176807890647927,positive
2022-03-03,TMUS,Comm,0.10115,0.1155,0.8845000000000001,0.0,2,1,1,0,0.10115,positive
2022-03-03,TTWO,Comm,-0.6523,0.0,0.581,0.419,1,0,0,1,0.0,negative
2022-03-03,DIS,Consumer,0.28595,0.2125,0.7875,0.0,2,1,1,0,0.28595,positive
2022-03-03,KO,Consumer,-0.1531,0.0,0.862,0.138,1,0,0,1,0.0,negative
2022-03-03,NKE,Consumer,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2022-03-03,SBUX,Consumer,0.11438,0.08499999999999999,0.915,0.0,5,1,4,0,0.22875999999999996,positive
2022-03-03,WMT,Consumer,0.12632857142857143,0.09557142857142857,0.8818571428571429,0.022571428571428572,7,2,4,1,0.2466036189879605,positive
2022-03-03,COP,Energy,0.19381428571428572,0.15614285714285714,0.8255714285714285,0.018142857142857145,7,5,2,0,0.1234689599925125,positive
2022-03-03,CVX,Energy,0.23444285714285715,0.11985714285714286,0.8801428571428571,0.0,7,3,4,0,0.30058112219566974,positive
2022-03-03,OXY,Energy,0.33980000000000005,0.23666666666666666,0.7633333333333333,0.0,3,2,1,0,0.32531419684155605,positive
2022-03-03,SLB,Energy,-0.4588,0.118,0.588,0.294,1,0,0,1,0.0,negative
2022-03-03,XOM,Energy,0.018561538461538463,0.06192307692307692,0.8740769230769231,0.06392307692307692,13,4,7,2,0.29393627132021855,neutral
2022-03-03,GS,Financials,0.054266666666666664,0.09999999999999999,0.8346666666666667,0.06533333333333334,3,1,1,1,0.31052580497529597,positive
2022-03-03,MS,Financials,0.40865,0.3115,0.6885,0.0,4,4,0,0,0.29149343474596473,positive
2022-03-03,V,Financials,0.03613333333333333,0.14800000000000002,0.7286666666666667,0.12366666666666666,3,2,0,1,0.34237066008770217,neutral
2022-03-03,WFC,Financials,0.5859,0.27,0.73,0.0,1,1,0,0,0.0,positive
2022-03-03,ABBV,Healthcare,0.23835,0.1915,0.8085,0.0,2,1,1,0,0.23835,positive
2022-03-03,AMGN,Healthcare,0.148,0.134,0.866,0.0,2,1,1,0,0.148,positive
2022-03-03,GILD,Healthcare,-0.1796,0.0,0.9117500000000001,0.08825,4,0,3,1,0.3110763250393704,negative
2022-03-03,MRK,Healthcare,-0.18184999999999998,0.134,0.7395,0.1265,2,1,0,1,0.47785,negative
2022-03-03,BA,Industrials,0.094775,0.0875,0.8745,0.038,8,3,4,1,0.25512922583467385,positive
2022-03-03,GE,Industrials,0.19872499999999998,0.12575,0.87425,0.0,4,2,2,0,0.2064749545949823,positive
2022-03-03,MMM,Industrials,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2022-03-03,UPS,Industrials,0.4043833333333333,0.2316666666666667,0.7454999999999999,0.02266666666666667,6,4,2,0,0.29303995982724873,positive
2022-03-03,SHW,Materials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-03,CCI,RealEstate,0.34,0.194,0.806,0.0,1,1,0,0,0.0,positive
2022-03-03,O,RealEstate,0.130975,0.11875,0.84975,0.0315,4,2,2,0,0.13688126926281768,positive
2022-03-03,PLD,RealEstate,0.4019,0.252,0.748,0.0,1,1,0,0,0.0,positive
2022-03-03,PSA,RealEstate,0.0,0.126,0.6985,0.1755,2,1,0,1,0.4019,neutral
2022-03-03,ADBE,Tech,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2022-03-03,AMD,Tech,-0.025409090909090905,0.09181818181818181,0.7840909090909091,0.12409090909090909,11,4,3,4,0.44792835355373,neutral
2022-03-03,INTC,Tech,0.0,0.0,1.0,0.0,4,0,4,0,0.0,neutral
2022-03-03,NVDA,Tech,0.08116666666666665,0.19333333333333333,0.6553333333333333,0.15133333333333332,6,4,0,2,0.5586139056231554,positive
2022-03-03,QCOM,Tech,0.269025,0.15575,0.84425,0.0,4,2,2,0,0.31071121942247276,positive
2022-03-03,AEP,Utilities,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-03,DUK,Utilities,-0.3182,0.0,0.753,0.247,1,0,0,1,0.0,negative
2022-03-04,CMCSA,Comm,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2022-03-04,EA,Comm,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-04,T,Comm,0.13935,0.07875,0.92125,0.0,4,1,3,0,0.24136128003472307,positive
2022-03-04,TMUS,Comm,0.0,0.0,1.0,0.0,4,0,4,0,0.0,neutral
2022-03-04,DIS,Consumer,0.11484000000000001,0.11379999999999998,0.8022,0.08399999999999999,5,2,2,1,0.29725198468639363,positive
2022-03-04,KO,Consumer,0.016614285714285724,0.08642857142857142,0.8338571428571429,0.07971428571428572,7,3,2,2,0.4021883262800133,neutral
2022-03-04,NKE,Consumer,0.0,0.0,1.0,0.0,5,0,5,0,0.0,neutral
2022-03-04,SBUX,Consumer,0.06743333333333333,0.05566666666666667,0.9443333333333334,0.0,3,1,2,0,0.09536513455602572,positive
2022-03-04,WMT,Consumer,0.16906666666666667,0.09733333333333334,0.9026666666666667,0.0,6,2,4,0,0.26839440298850414,positive
2022-03-04,COP,Energy,0.18868333333333334,0.14683333333333334,0.816,0.03716666666666667,6,3,2,1,0.3215547979047359,positive
2022-03-04,CVX,Energy,0.119175,0.06975,0.93025,0.0,4,1,3,0,0.20641715499202093,positive
2022-03-04,OXY,Energy,-0.007499999999999997,0.057333333333333326,0.9055,0.03716666666666667,6,1,4,1,0.17105163937633958,neutral
2022-03-04,XOM,Energy,0.07834,0.09809999999999999,0.8551,0.046799999999999994,10,4,4,2,0.27814702299323646,positive
2022-03-04,GS,Financials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-04,MS,Financials,0.0949,0.08737500000000001,0.863875,0.04875,8,3,3,2,0.22708396024378297,positive
2022-03-04,V,Financials,-0.09866666666666667,0.0,0.94,0.06,3,0,2,1,0.13953573815414536,negative
2022-03-04,WFC,Financials,0.4853,0.3385,0.6,0.061,2,2,0,0,0.008599999999999997,positive
2022-03-04,ABBV,Healthcare,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2022-03-04,ABT,Healthcare,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-04,AMGN,Healthcare,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-04,GILD,Healthcare,0.20095,0.126,0.874,0.0,2,1,1,0,0.20095,positive
2022-03-04,MRK,Healthcare,0.3994,0.272,0.728,0.0,2,2,0,0,0.05939999999999998,positive
2022-03-04,BA,Industrials,0.14643333333333333,0.10333333333333333,0.8966666666666666,0.0,6,2,4,0,0.2742043135247066,positive
2022-03-04,CAT,Industrials,0.10115,0.0835,0.9165,0.0,2,1,1,0,0.10115,positive
2022-03-04,GE,Industrials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-04,MMM,Industrials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-04,UPS,Industrials,0.4215,0.189,0.811,0.0,1,1,0,0,0.0,positive
2022-03-04,DOW,Materials,-0.1909,0.0,0.8775,0.1225,2,0,1,1,0.1909,negative
2022-03-04,NEM,Materials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-04,NUE,Materials,0.17,0.1055,0.8945000000000001,0.0,2,1,1,0,0.17,positive
2022-03-04,SHW,Materials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-04,PLD,RealEstate,0.3395,0.2315,0.7685,0.0,2,2,0,0,0.13720000000000002,positive
2022-03-04,PSA,RealEstate,0.5087666666666667,0.26766666666666666,0.7323333333333334,0.0,3,3,0,0,0.15258274986234702,positive
2022-03-04,ADBE,Tech,-0.07543333333333334,0.0,0.951,0.048999999999999995,3,0,2,1,0.10667884305501046,negative
2022-03-04,AMD,Tech,0.08375714285714286,0.123,0.8115714285714286,0.06542857142857143,7,3,3,1,0.4002076384547789,positive
2022-03-04,INTC,Tech,0.297725,0.1805,0.8195,0.0,4,3,1,0,0.235927185536131,positive
2022-03-04,NVDA,Tech,0.048014285714285725,0.11657142857142858,0.7867142857142857,0.09671428571428572,7,3,2,2,0.2811857415028184,neutral
2022-03-04,QCOM,Tech,-0.09422,0.0514,0.8859999999999999,0.0626,5,1,3,1,0.26950421443829037,negative
2022-03-04,AEP,Utilities,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-04,D,Utilities,0.06743333333333333,0.05566666666666667,0.9443333333333334,0.0,3,1,2,0,0.09536513455602572,positive
2022-03-04,DUK,Utilities,0.4939,0.344,0.656,0.0,1,1,0,0,0.0,positive
2022-03-04,NEE,Utilities,0.2202,0.219,0.781,0.0,2,1,1,0,0.2202,positive
2022-03-07,CMCSA,Comm,-0.1953,0.0,0.8643333333333333,0.13566666666666666,3,0,2,1,0.27619590873146543,negative
2022-03-07,EA,Comm,0.2202,0.0975,0.9025000000000001,0.0,2,1,1,0,0.2202,positive
2022-03-07,T,Comm,0.033716666666666666,0.030666666666666665,0.9693333333333333,0.0,6,1,5,0,0.07539275864136791,neutral
2022-03-07,TTWO,Comm,0.2202,0.0975,0.9025000000000001,0.0,2,1,1,0,0.2202,positive
2022-03-07,DIS,Consumer,0.14141428571428571,0.091,0.909,0.0,7,3,4,0,0.17019659580758303,positive
2022-03-07,KO,Consumer,0.24503333333333333,0.16933333333333334,0.8306666666666667,0.0,3,1,2,0,0.3465294632334874,positive
2022-03-07,NKE,Consumer,0.0172,0.06466666666666666,0.9353333333333333,0.0,3,1,2,0,0.024324473272817237,neutral
2022-03-07,SBUX,Consumer,0.0,0.0,1.0,0.0,3,0,3,0,0.0,neutral
2022-03-07,WMT,Consumer,0.149825,0.137,0.815,0.048,8,4,2,2,0.3421087939164967,positive
2022-03-07,COP,Energy,-0.009874999999999995,0.173,0.73825,0.08875,4,2,1,1,0.35077244315225214,neutral
2022-03-07,CVX,Energy,0.04806153846153846,0.10284615384615384,0.8297692307692307,0.06746153846153846,13,5,6,2,0.3061417759506999,neutral
2022-03-07,OXY,Energy,0.024342857142857156,0.08135714285714286,0.8591428571428571,0.05957142857142857,14,5,7,2,0.3248026317501703,neutral
2022-03-07,SLB,Energy,0.1366,0.156,0.844,0.0,6,3,3,0,0.13659999999999997,positive
2022-03-07,XOM,Energy,0.06864,0.09386666666666667,0.8588666666666668,0.0472,15,6,8,1,0.22640219610242301,positive
2022-03-07,GS,Financials,-0.08221,0.05489999999999999,0.8423,0.10269999999999999,10,1,5,4,0.32518922937268385,negative
2022-03-07,MS,Financials,-0.12351999999999999,0.0696,0.796,0.1342,5,1,2,2,0.3084055732310945,negative
2022-03-07,V,Financials,0.061753846153846145,0.1003076923076923,0.8499230769230769,0.049769230769230774,13,4,6,3,0.34122991034781275,positive
2022-03-07,WFC,Financials,0.11434999999999998,0.22899999999999998,0.5945,0.176,2,1,0,1,0.26744999999999997,positive
2022-03-07,ABBV,Healthcare,-0.01882499999999998,0.09799999999999999,0.81325,0.08875,4,1,2,1,0.3881280869442458,neutral
2022-03-07,ABT,Healthcare,0.4404,0.266,0.734,0.0,1,1,0,0,0.0,positive
2022-03-07,AMGN,Healthcare,0.23763333333333336,0.17433333333333334,0.8256666666666668,0.0,3,2,1,0,0.20994352150571885,positive
2022-03-07,GILD,Healthcare,0.2553,0.146,0.854,0.0,2,1,1,0,0.2553,positive
2022-03-07,MRK,Healthcare,0.1101,0.05225,0.94775,0.0,4,1,3,0,0.1906987939133334,positive
2022-03-07,BA,Industrials,0.11561666666666666,0.1175,0.8350833333333334,0.04741666666666666,12,5,6,1,0.3222002168252253,positive
2022-03-07,CAT,Industrials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-07,GE,Industrials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-07,UPS,Industrials,0.6124,0.417,0.583,0.0,1,1,0,0,0.0,positive
2022-03-07,DD,Materials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-07,DOW,Materials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-07,NEM,Materials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-07,NUE,Materials,0.2263,0.112,0.888,0.0,1,1,0,0,0.0,positive
2022-03-07,O,RealEstate,0.0386,0.063,0.937,0.0,2,1,1,0,0.0386,neutral
2022-03-07,PLD,RealEstate,0.23343333333333335,0.13999999999999999,0.86,0.0,3,1,2,0,0.3301245859099595,positive
2022-03-07,PSA,RealEstate,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2022-03-07,ADBE,Tech,-0.20566,0.028399999999999998,0.8366,0.135,5,0,3,2,0.3107846559918942,negative
